,AAPL,GOOGL,MSFT,AMZN,META,TSLA,NVDA,PYPL,ADBE,INTC
1206,148.6999969482422,113.8584976196289,272.3500061035156,121.67549896240234,188.61000061035156,246.77333068847656,182.99000549316406,82.4800033569336,418.1499938964844,44.099998474121094
1207,147.41000366210938,114.33915710449219,265.1199951171875,120.9645004272461,190.62750244140625,251.9408416748047,189.1540069580078,83.7750015258789,423.2049865722656,44.127899169921875
1208,148.92999267578125,115.4844970703125,267.7330017089844,122.3185043334961,194.55499267578125,260.92333984375,193.8000030517578,85.01000213623047,427.0,44.345001220703125
1209,150.5010986328125,116.6967544555664,269.6199951171875,123.93699645996094,196.60000610351562,263.239990234375,194.4698944091797,85.45999908447266,434.2699890136719,44.439998626708984
1210,150.17909240722656,117.29649353027344,271.2900085449219,124.5999984741211,198.0,261.3600158691406,195.4387969970703,86.9000015258789,438.7099914550781,44.45000076293945
1211,150.52999877929688,117.50675201416016,272.70001220703125,124.67549896240234,199.91830444335938,260.84490966796875,195.38499450683594,88.30000305175781,440.07049560546875,44.619998931884766
1212,150.3477020263672,117.1187515258789,273.010009765625,124.6500015258789,197.4199981689453,257.85333251953125,194.0399932861328,87.04350280761719,437.54998779296875,44.494998931884766
1213,151.22999572753906,117.635498046875,274.6199951171875,125.54399108886719,198.8300018310547,258.2966613769531,195.92999267578125,88.31999969482422,441.2799987792969,44.849998474121094
1214,146.34500122070312,114.93949890136719,271.9800109863281,122.60850524902344,193.82040405273438,240.086669921875,189.63499450683594,87.45500183105469,433.07000732421875,43.78499984741211
1215,144.75999450683594,113.895751953125,268.82000732421875,121.74649810791016,191.1999969482422,235.65333557128906,186.3798065185547,86.16999816894531,427.9700012207031,43.685001373291016
1216,145.66000366210938,114.22950744628906,269.739990234375,121.61650085449219,191.83779907226562,237.38665771484375,188.4600067138672,86.50399780273438,431.1033020019531,43.790000915527344
1217,145.35000610351562,114.38899993896484,269.8500061035156,121.94637298583984,191.77000427246094,235.3000030517578,188.47390747070312,86.91999816894531,429.45001220703125,43.779998779296875
1218,145.68069458007812,114.59150695800781,270.7099914550781,122.7800064086914,191.8300018310547,236.4533233642578,188.73049926757812,87.08999633789062,430.5299987792969,43.81999969482422
1219,145.43310546875,114.20625305175781,269.3900146484375,122.3759994506836,190.31419372558594,234.7066650390625,187.78500366210938,86.29000091552734,429.3299865722656,43.55500030517578
1220,145.38999938964844,114.54100036621094,270.04998779296875,122.3499984741211,190.77999877929688,234.51332092285156,187.17999267578125,86.52999877929688,429.760009765625,43.380001068115234
1221,148.2100067138672,118.59725189208984,273.1700134277344,127.81230163574219,193.98500061035156,240.69813537597656,192.07000732421875,88.52999877929688,437.2300109863281,43.95180130004883
1222,146.55909729003906,117.5612564086914,270.5,127.0719985961914,191.22000122070312,236.90000915527344,188.44219970703125,87.3499984741211,431.80999755859375,43.52000045776367
1223,145.5800018310547,116.59300231933594,268.69049072265625,124.75,188.79420471191406,235.55999755859375,186.4600067138672,86.71499633789062,428.67999267578125,43.2599983215332
1224,145.88009643554688,116.77149963378906,268.79998779296875,125.40989685058594,189.3699951171875,236.84999084472656,187.88999938964844,87.04000091552734,429.75,43.290000915527344
1225,145.75999450683594,117.1639633178711,268.79998779296875,125.11000061035156,193.47999572753906,237.86643981933594,188.0207061767578,87.4000015258789,428.9259948730469,43.40999984741211
1226,145.34950256347656,116.48274993896484,267.7900085449219,124.63999938964844,194.1999053955078,237.1875,187.11129760742188,87.02999877929688,428.75,43.13999938964844
1227,146.13999938964844,116.8199462890625,268.75,124.8499984741211,194.24000549316406,238.3333282470703,187.89999389648438,86.80000305175781,429.45001220703125,43.34000015258789
1228,147.17999267578125,116.69999694824219,269.67999267578125,122.71520233154297,194.3800048828125,236.4933319091797,186.77000427246094,85.97000122070312,429.1600036621094,43.220001220703125
1229,146.97000122070312,116.70475006103516,270.4599914550781,121.71009826660156,194.10000610351562,236.15333557128906,186.7899932861328,86.63500213623047,430.0299987792969,43.19499969482422
1230,147.27999877929688,116.15975189208984,269.82000732421875,121.2699966430664,193.80999755859375,236.739990234375,186.52000427246094,87.00499725341797,428.69000244140625,43.27000045776367
1231,148.1699981689453,116.92793273925781,271.010009765625,121.98999786376953,194.22000122070312,238.26654052734375,188.3300018310547,87.81500244140625,432.3949890136719,43.375
1232,148.7550048828125,117.2762451171875,271.9100036621094,122.74500274658203,194.72999572753906,238.9566650390625,188.5500030517578,88.33000183105469,432.3999938964844,43.48500061035156
1233,148.64500427246094,117.03425598144531,272.1199951171875,122.66999816894531,194.65350341796875,239.2033233642578,188.38999938964844,88.27999877929688,432.3810119628906,43.41699981689453
1234,148.69000244140625,117.1084976196289,272.5,123.0,195.64999389648438,238.8666534423828,189.24000549316406,88.58999633789062,433.32000732421875,43.5099983215332
1235,149.1300048828125,117.7279052734375,272.1300048828125,123.20999908447266,199.74000549316406,247.76332092285156,190.05999755859375,88.4800033569336,432.3399963378906,41.52000045776367
1236,149.360107421875,118.43499755859375,272.375,123.0199966430664,201.625,247.21632385253906,189.523193359375,88.68000030517578,432.79998779296875,41.81999969482422
1237,148.8000030517578,117.5405044555664,271.8399963378906,122.07499694824219,199.55999755859375,243.80027770996094,187.2823944091797,87.92060089111328,430.1000061035156,41.55009841918945
1238,147.85000610351562,117.22599792480469,270.6700134277344,121.47000122070312,197.61099243164062,242.5833282470703,187.00999450683594,87.44999694824219,428.3299865722656,41.29999923706055
1239,147.85000610351562,117.3185043334961,269.9100036621094,120.98500061035156,197.08999633789062,241.95509338378906,186.43679809570312,87.5199966430664,427.3959045410156,41.15999984741211
1240,148.22000122070312,117.68550109863281,271.07000732421875,121.28140258789062,196.85899353027344,242.33360290527344,186.54539489746094,87.66000366210938,428.9800109863281,41.11000061035156
1241,148.0,117.2385025024414,270.4599914550781,121.18000030517578,196.6300048828125,241.8333282470703,186.47999572753906,87.51000213623047,428.8399963378906,41.2400016784668
1242,147.07000732421875,117.58074951171875,272.25750732421875,120.91500091552734,196.35000610351562,254.51332092285156,188.75999450683594,87.53500366210938,433.5321044921875,41.220001220703125
1243,146.3350067138672,117.57249450683594,270.8800048828125,120.06990051269531,193.96099853515625,248.3433380126953,185.5399932861328,86.54750061035156,432.2149963378906,40.919898986816406
1244,146.15859985351562,117.90299987792969,271.2099914550781,119.91999816894531,192.2899932861328,247.5,186.15420532226562,87.16500091552734,433.82000732421875,40.970001220703125
1245,146.03500366210938,117.5,270.6861877441406,119.83999633789062,190.4199981689453,246.55226135253906,185.87539672851562,86.26000213623047,434.239990234375,40.87220001220703
1246,145.53500366210938,116.60250091552734,270.0400085449219,118.58999633789062,189.80499267578125,245.4566650390625,185.2100067138672,85.69999694824219,433.7099914550781,40.68000030517578
1247,143.61500549316406,115.74662780761719,266.9100036621094,116.98989868164062,187.24749755859375,241.2133331298828,182.0800018310547,84.80999755859375,429.7799987792969,40.31999969482422
1248,142.60000610351562,114.77950286865234,264.70001220703125,116.12120056152344,183.968994140625,239.7066650390625,180.42999267578125,84.0999984741211,426.4200134277344,40.0099983215332
1249,137.49000549316406,110.57149505615234,254.42999267578125,110.28099822998047,178.1741943359375,232.0433349609375,171.23060607910156,79.27999877929688,395.0899963378906,39.439998626708984
1250,137.39999389648438,110.6300048828125,254.83999633789062,109.81189727783203,176.639892578125,229.0733184814453,169.07000732421875,78.87000274658203,391.6099853515625,39.220001220703125
1251,137.97500610351562,110.87974548339844,254.69000244140625,109.4000015258789,176.49000549316406,229.67869567871094,170.17970275878906,78.6500015258789,392.55999755859375,39.321998596191406
1252,138.08999633789062,111.46549987792969,254.7949981689453,109.81420135498047,175.67999267578125,229.8733367919922,171.22000122070312,78.79000091552734,393.9849853515625,39.38999938964844
1253,137.9600067138672,111.71156311035156,255.05880737304688,109.73169708251953,176.5399932861328,231.1266632080078,170.95989990234375,79.260498046875,395.8699951171875,39.375
1254,138.8699951171875,112.3479995727539,255.97999572753906,110.45059967041016,177.7100067138672,233.5500030517578,171.85690307617188,80.02999877929688,397.3299865722656,39.525001525878906
1255,137.1199951171875,111.13299560546875,252.9010009765625,109.6500015258789,175.55999755859375,232.27000427246094,169.72999572753906,79.30000305175781,393.75,39.189998626708984
1256,132.86000061035156,107.11650085449219,247.9600067138672,102.77629852294922,168.53919982910156,216.4633331298828,158.32000732421875,75.78919982910156,379.5950012207031,38.290000915527344
1257,134.14500427246094,107.15999603271484,245.7449951171875,103.08499908447266,167.35000610351562,220.61334228515625,157.74000549316406,74.44000244140625,375.1600036621094,38.14500045776367
1258,134.17999267578125,107.79624938964844,246.2100067138672,103.77839660644531,168.30999755859375,221.1166534423828,159.7093963623047,75.41000366210938,379.8800048828125,38.26499938964844
1259,133.30999755859375,107.51800537109375,244.63999938964844,103.66999816894531,167.9199981689453,218.0033416748047,158.8686065673828,74.4749984741211,377.5199890136719,38.095001220703125
1260,133.3782958984375,107.36624908447266,244.3300018310547,104.28500366210938,166.9499969482422,217.6583251953125,158.60000610351562,74.55000305175781,374.70001220703125,38.099998474121094
1261,132.30499267578125,106.33199310302734,241.8699951171875,103.4800033569336,164.6699981689453,215.1316680908203,156.7711944580078,73.63999938964844,371.6099853515625,37.779998779296875
1262,131.8800048828125,106.41400146484375,242.3300018310547,103.68000030517578,164.2550048828125,215.73333740234375,156.4499969482422,73.70999908447266,371.6600036621094,37.77000045776367
1263,131.92999267578125,106.35699462890625,242.1645050048828,102.67500305175781,162.27000427246094,212.9167022705078,155.66000366210938,73.0999984741211,369.2650146484375,37.79999923706055
1264,132.27999877929688,106.0009994506836,242.72999572753906,103.19000244140625,162.4199981689453,218.22332763671875,157.8699951171875,72.62999725341797,372.0,37.79999923706055
1265,132.30999755859375,106.93699645996094,243.4600067138672,103.38629913330078,164.73060607910156,221.24082946777344,157.6739959716797,71.85040283203125,372.9717102050781,37.755001068115234
1266,133.25999450683594,107.3810043334961,244.70010375976562,103.58000183105469,165.47000122070312,224.0,159.94000244140625,72.88500213623047,375.3299865722656,37.97999954223633
1267,132.9564971923828,107.01949310302734,244.0850067138672,102.97000122070312,163.78199768066406,222.625,158.7899932861328,72.54000091552734,373.9649963378906,37.849998474121094
1268,132.38870239257812,106.69575500488281,243.6510009765625,102.24099731445312,163.30999755859375,219.7099609375,157.39999389648438,72.02999877929688,370.44500732421875,37.750099182128906
1269,132.86000061035156,106.70149993896484,244.56759643554688,102.3499984741211,163.77000427246094,221.02333068847656,158.44000244140625,72.44999694824219,370.82000732421875,37.95000076293945
1270,134.156494140625,108.18550109863281,249.0850067138672,105.11000061035156,164.7050018310547,225.1699981689453,162.08999633789062,73.66000366210938,375.7449951171875,38.5
1271,134.07000732421875,108.52043151855469,248.86000061035156,105.80010223388672,165.14999389648438,225.3000030517578,161.86000061035156,73.4800033569336,373.57000732421875,38.31999969482422
1272,134.66000366210938,109.16099548339844,250.22000122070312,106.68499755859375,166.75,228.3101043701172,163.11000061035156,74.40499877929688,376.17498779296875,38.566001892089844
1273,134.2100067138672,109.1825180053711,250.0399932861328,106.22889709472656,167.2899932861328,228.3300018310547,163.02000427246094,73.7699966430664,373.8699951171875,38.474998474121094
1274,133.11000061035156,108.57600402832031,248.39999389648438,105.69999694824219,167.0,227.28001403808594,161.36500549316406,74.24500274658203,371.19000244140625,38.13999938964844
1275,136.58909606933594,110.5374984741211,254.00999450683594,108.31999969482422,171.19000244140625,233.59999084472656,167.25,76.68000030517578,380.6700134277344,38.939998626708984
1276,135.4499969482422,109.83549499511719,251.72999572753906,107.66999816894531,169.35000610351562,233.0,165.27000427246094,75.8499984741211,377.010009765625,38.65999984741211
1277,131.16000366210938,107.69850158691406,245.50999450683594,103.83999633789062,161.6300048828125,220.30332946777344,156.68099975585938,72.08200073242188,367.9849853515625,37.40999984741211
1278,130.91000366210938,107.0,245.5800018310547,103.37999725341797,161.4886932373047,218.3905029296875,156.77999877929688,71.47000122070312,367.1300048828125,37.64500045776367
1279,131.00999450683594,106.3162612915039,244.97999572753906,103.62000274658203,161.2100067138672,215.5900115966797,155.75,71.7699966430664,366.6499938964844,37.37990188598633
1280,131.25,106.13850402832031,245.85000610351562,104.16500091552734,162.25,214.7433319091797,156.43499755859375,71.72000122070312,366.79998779296875,37.3849983215332
1281,129.73500061035156,105.45799255371094,243.8000030517578,102.52580261230469,160.2899932861328,209.7833251953125,154.29010009765625,71.04499816894531,361.29998779296875,37.03499984741211
1282,130.11500549316406,106.1729965209961,244.7987060546875,103.55000305175781,161.27000427246094,211.4499969482422,156.05999755859375,71.37000274658203,365.7300109863281,37.311100006103516
1283,130.10000610351562,106.04350280761719,245.11000061035156,103.66100311279297,160.97999572753906,213.14666748046875,156.02499389648438,71.23999786376953,365.8800048828125,37.36000061035156
1284,131.0399932861328,106.114501953125,246.1300048828125,105.2300033569336,161.43600463867188,215.05999755859375,155.1199951171875,71.16500091552734,353.7300109863281,36.911399841308594
1285,132.50999450683594,106.75,247.85000610351562,105.62000274658203,163.5605010986328,216.97332763671875,157.38760375976562,72.12000274658203,359.7099914550781,36.959999084472656
1286,131.83999633789062,106.0999984741211,247.60000610351562,105.66439819335938,163.47999572753906,216.38832092285156,157.3000030517578,72.1801986694336,360.2300109863281,36.939998626708984
1287,132.4490966796875,107.56050109863281,249.8699951171875,106.42990112304688,165.23500061035156,218.53001403808594,158.9272003173828,73.47000122070312,364.95001220703125,37.06999969482422
1288,132.21499633789062,108.35774993896484,249.97000122070312,106.37999725341797,164.58999633789062,218.3333282470703,158.64999389648438,73.2249984741211,366.05999755859375,36.90999984741211
1289,131.97760009765625,107.95149993896484,249.75010681152344,105.9000015258789,163.7100067138672,217.8866424560547,158.64999389648438,73.41000366210938,364.8999938964844,36.96500015258789
1290,131.44000244140625,107.1199951171875,247.52999877929688,106.16999816894531,163.74000549316406,216.6766815185547,158.77999877929688,72.83999633789062,360.4700012207031,36.970001220703125
1291,136.34530639648438,111.83686828613281,254.27999877929688,110.8584976196289,165.75,234.44166564941406,168.47000122070312,73.80500030517578,368.8299865722656,37.81999969482422
1292,136.57339477539062,111.9905014038086,253.8459930419922,109.3729019165039,164.27999877929688,241.20948791503906,169.40240478515625,73.68000030517578,368.0799865722656,37.85499954223633
1293,136.0050048828125,111.86250305175781,252.99000549316406,108.4800033569336,161.52499389648438,240.1731414794922,167.41000366210938,72.90989685058594,369.9800109863281,37.74169921875
1294,135.88999938964844,111.98100280761719,253.3699951171875,108.9000015258789,158.1649932861328,242.2860870361328,168.30999755859375,72.97000122070312,368.3550109863281,37.7400016784668
1295,135.8800048828125,111.78974914550781,253.13999938964844,108.69999694824219,157.6300048828125,242.86000061035156,167.07000732421875,72.81500244140625,362.54998779296875,37.77239990234375
1296,136.08999633789062,111.95799255371094,253.97999572753906,109.02999877929688,157.01109313964844,241.02667236328125,166.33999633789062,73.10649871826172,364.04998779296875,37.779998779296875
1297,135.86000061035156,111.5374984741211,253.74000549316406,108.68000030517578,157.0500030517578,237.0,165.64999389648438,72.36000061035156,363.0899963378906,37.709999084472656
1298,137.27000427246094,113.0675048828125,256.2149963378906,111.0199966430664,159.89999389648438,245.44667053222656,166.0778045654297,74.16000366210938,369.6000061035156,37.66999816894531
1299,136.47720336914062,112.5,256.2900085449219,110.10769653320312,158.4199981689453,241.9038848876953,164.9394989013672,73.45999908447266,369.5199890136719,37.474998474121094
1300,135.6300048828125,112.375,254.17999267578125,109.30999755859375,158.60499572753906,238.57000732421875,163.69000244140625,73.1449966430664,369.1400146484375,37.38999938964844
1301,136.3699951171875,112.86250305175781,255.27789306640625,110.0,158.9698944091797,239.22886657714844,164.6199951171875,73.94000244140625,371.17999267578125,37.63840103149414
1302,136.49000549316406,112.91324615478516,255.3000030517578,110.23999786376953,159.0,238.05665588378906,165.5,74.23500061035156,369.8299865722656,37.59000015258789
1303,135.87640380859375,112.14350891113281,254.26499938964844,109.5999984741211,156.5,236.52333068847656,164.17999267578125,73.37999725341797,366.5400085449219,37.52000045776367
1304,135.30999755859375,111.41650390625,253.0,108.91000366210938,155.74000549316406,236.10333251953125,163.57000732421875,72.95999908447266,365.3299865722656,37.349998474121094
1305,136.64999389648438,112.03475189208984,256.0939025878906,110.30999755859375,157.1999969482422,235.9833526611328,162.77000427246094,73.0,373.489990234375,37.310001373291016
1306,137.8000030517578,112.0999984741211,257.489990234375,111.4000015258789,159.00999450683594,237.6766815185547,163.19000244140625,73.45999908447266,376.5299987792969,37.305999755859375
1307,136.7899932861328,111.79100036621094,256.30999755859375,110.66000366210938,157.0749969482422,233.7933349609375,161.27000427246094,72.20500183105469,372.5474853515625,37.185001373291016
1308,136.42999267578125,110.76824951171875,256.1400146484375,110.125,155.72000122070312,229.9666748046875,159.11900329589844,71.91999816894531,370.1650085449219,37.01499938964844
1309,137.29989624023438,111.25,257.5899963378906,111.13939666748047,157.02999877929688,231.84498596191406,160.11000061035156,72.26000213623047,374.04998779296875,37.12990188598633
1310,137.89999389648438,111.656005859375,258.0,112.0199966430664,158.5,234.3333282470703,161.1999053955078,73.47000122070312,375.1600036621094,37.220001220703125
1311,138.25,112.2560043334961,258.9200134277344,112.47000122070312,158.7100067138672,235.0500030517578,162.25,73.80000305175781,376.6300048828125,37.40800094604492
1312,140.8845977783203,116.41800689697266,265.70001220703125,114.7782974243164,168.7458953857422,244.89666748046875,169.83999633789062,77.57499694824219,382.1099853515625,38.4900016784668
1313,140.27000427246094,116.468505859375,264.2300109863281,114.52300262451172,167.54010009765625,243.06886291503906,168.65499877929688,77.55999755859375,382.9200134277344,38.32500076293945
1314,140.10569763183594,116.61100006103516,264.05999755859375,114.72530364990234,168.19000244140625,243.55332946777344,168.82000732421875,78.12000274658203,383.0799865722656,38.529998779296875
1315,140.00999450683594,116.42850494384766,264.07000732421875,114.73500061035156,167.860107421875,244.9199981689453,168.58999633789062,77.80000305175781,381.43499755859375,38.60499954223633
1316,140.16050720214844,116.5999984741211,264.4549865722656,115.20999908447266,168.2899932861328,245.0,169.02999877929688,77.51750183105469,380.2799987792969,38.46989822387695
1317,140.31500244140625,117.1622543334961,265.2900085449219,115.33000183105469,168.29580688476562,244.586669921875,169.04339599609375,77.51000213623047,382.2908020019531,38.400001525878906
1318,141.77999877929688,118.01200103759766,267.9800109863281,116.69000244140625,170.19000244140625,245.84666442871094,171.375,77.66000366210938,387.9100036621094,38.61000061035156
1319,141.9600067138672,117.0272445678711,265.42999267578125,113.6500015258789,168.61000061035156,245.97166442871094,167.5,75.63999938964844,381.0,38.72999954223633
1320,142.875,117.0,266.1199951171875,114.8499984741211,169.80819702148438,247.6666259765625,170.86000061035156,76.7699966430664,385.0899963378906,38.974998474121094
1321,142.33999633789062,115.9854965209961,264.7699890136719,114.01000213623047,168.4949951171875,244.4633331298828,169.2100067138672,75.54000091552734,379.8599853515625,38.665000915527344
1322,142.16000366210938,116.05000305175781,265.1199951171875,114.15489959716797,169.63510131835938,244.489990234375,169.89999389648438,75.8499984741211,380.82501220703125,38.73500061035156
1323,141.69000244140625,115.4627456665039,264.8716125488281,113.37999725341797,169.46029663085938,243.72999572753906,169.4499969482422,75.9739990234375,380.7300109863281,38.75
1324,141.68460083007812,115.63399505615234,264.54998779296875,113.58999633789062,169.3000030517578,244.4633331298828,169.32139587402344,75.81999969482422,381.2950134277344,38.71500015258789
1325,141.7100067138672,115.8689956665039,264.9200134277344,113.23999786376953,169.5,244.96998596191406,168.6999969482422,75.94999694824219,381.1199951171875,38.638999938964844
1326,141.41000366210938,114.67850494384766,262.3800048828125,111.48999786376953,168.72999572753906,244.8800048828125,166.44000244140625,75.47000122070312,375.4200134277344,38.698299407958984
1327,139.756103515625,113.72062683105469,260.32000732421875,109.19999694824219,166.80999755859375,238.97059631347656,163.15499877929688,73.94499969482422,371.04998779296875,38.16999816894531
1328,139.2100067138672,112.64949798583984,258.7300109863281,108.27999877929688,164.44000244140625,236.4275360107422,161.79989624023438,73.4574966430664,369.1300048828125,38.529998779296875
1329,139.00540161132812,112.51161193847656,259.0398864746094,108.20999908447266,163.66000366210938,234.69334411621094,161.17999267578125,72.58999633789062,367.95001220703125,38.16999816894531
1330,138.1999969482422,112.71400451660156,257.69000244140625,107.75509643554688,163.0399932861328,234.1750030517578,160.60169982910156,71.9000015258789,367.2300109863281,38.029998779296875
1331,137.75,112.44300842285156,257.1099853515625,107.83000183105469,162.54049682617188,233.9600067138672,160.31900024414062,72.26000213623047,366.6099853515625,37.88999938964844
1332,137.44000244140625,112.00749206542969,256.4599914550781,107.4000015258789,160.6750030517578,232.6266632080078,159.82000732421875,71.81999969482422,365.6300048828125,37.77000045776367
1333,139.7198944091797,112.22175598144531,260.6499938964844,109.98999786376953,164.6699981689453,225.72654724121094,154.2801055908203,71.30000305175781,366.8500061035156,37.29999923706055
1334,139.72500610351562,111.9102554321289,261.04998779296875,109.28959655761719,163.07000732421875,223.8083953857422,154.58999633789062,71.4000015258789,369.1650085449219,37.14500045776367
1335,138.75999450683594,111.07600402832031,258.760009765625,108.35189819335938,162.42999267578125,222.67999267578125,153.0749969482422,70.78500366210938,366.82000732421875,37.040000915527344
1336,139.0850067138672,111.1500015258789,259.7900085449219,108.86000061035156,162.60000610351562,224.64781188964844,153.97000122070312,70.91999816894531,367.7699890136719,37.1150016784668
1337,139.88499450683594,111.29624938964844,261.55010986328125,109.3489990234375,163.37559509277344,226.89166259765625,154.52999877929688,71.29000091552734,369.510009765625,37.28839874267578
1338,140.03309631347656,111.7560043334961,260.7799987792969,109.47000122070312,164.44000244140625,229.0033416748047,155.02999877929688,71.58999633789062,369.010009765625,37.32500076293945
1339,139.25,111.66300201416016,260.2699890136719,108.88999938964844,163.94000244140625,228.4666748046875,155.47000122070312,71.47000122070312,368.5,37.290000915527344
1340,134.4949951171875,107.6155014038086,254.34109497070312,103.66999816894531,160.17999267578125,219.8766632080078,148.99989318847656,68.16000366210938,359.17999267578125,37.005001068115234
1341,136.6199951171875,109.46600341796875,257.8739929199219,106.1718978881836,163.5399932861328,227.06666564941406,154.3699951171875,69.83499908447266,364.3999938964844,37.86000061035156
1342,137.86000061035156,110.5009994506836,258.9200134277344,106.93000030517578,164.17999267578125,227.913330078125,154.9199981689453,70.51000213623047,368.3599853515625,37.9099006652832
1343,137.4199981689453,109.84000396728516,258.07489013671875,106.74109649658203,164.13999938964844,227.1300048828125,152.9700927734375,70.18000030517578,368.18499755859375,37.76499938964844
1344,137.21499633789062,109.69325256347656,258.1199951171875,106.88999938964844,163.2100067138672,226.8233184814453,153.25999450683594,70.08999633789062,369.4150085449219,37.74129867553711
1345,136.7449951171875,109.17574310302734,257.2799987792969,106.4800033569336,161.85000610351562,224.80999755859375,152.3126983642578,69.83000183105469,366.4549865722656,37.45000076293945
1346,136.75999450683594,108.96400451660156,256.8599853515625,106.30999755859375,161.25999450683594,224.663330078125,151.58999633789062,69.8499984741211,366.1400146484375,37.439998626708984
1347,136.08999633789062,107.5064926147461,255.7100067138672,106.98999786376953,156.25,224.05332946777344,146.125,70.44999694824219,361.8299865722656,36.130001068115234
1348,136.6011962890625,107.44549560546875,256.239990234375,107.98999786376953,156.62210083007812,224.9666748046875,146.4499053955078,70.4000015258789,362.8500061035156,36.150001525878906
1349,137.02000427246094,107.5925064086914,256.8500061035156,108.13860321044922,157.33999633789062,224.42999267578125,146.3300018310547,70.41999816894531,364.0199890136719,36.165000915527344
1350,137.0500030517578,107.0792465209961,256.8529968261719,108.17250061035156,157.3800048828125,223.53863525390625,144.4709930419922,70.5,364.489990234375,36.10649871826172
1351,137.8699951171875,107.89625549316406,257.8399963378906,108.82039642333984,158.5500030517578,224.00840759277344,145.65499877929688,70.86000061035156,366.5150146484375,36.345001220703125
1352,138.26499938964844,108.25,258.9599914550781,109.33999633789062,159.38499450683594,224.7833251953125,144.97999572753906,71.1449966430664,367.3949890136719,36.255001068115234
1353,138.94000244140625,108.73750305175781,259.53900146484375,109.55000305175781,160.0500030517578,227.2966766357422,145.2100067138672,71.41000366210938,368.4700012207031,36.349998474121094
1354,138.6999969482422,108.1102523803711,256.8599853515625,109.9802017211914,160.8699951171875,219.2270050048828,145.4550018310547,71.91999816894531,364.20001220703125,35.869300842285156
1355,138.38999938964844,108.9000015258789,256.3999938964844,110.37000274658203,161.86000061035156,220.98167419433594,145.05909729003906,71.66999816894531,367.8699951171875,35.65999984741211
1356,139.85000610351562,110.60540771484375,258.25,112.48999786376953,165.04620361328125,227.0266876220703,147.2899932861328,73.4800033569336,371.5299987792969,36.165000915527344
1357,139.83999633789062,111.55525207519531,259.7099914550781,112.91999816894531,165.46499633789062,228.76332092285156,148.35000610351562,73.77459716796875,374.8450012207031,36.20000076293945
1358,140.60000610351562,112.50550842285156,260.32000732421875,113.33000183105469,166.16000366210938,230.22332763671875,148.36000061035156,73.83000183105469,375.8999938964844,36.32500076293945
1359,141.22999572753906,112.9939956665039,262.4800109863281,113.76000213623047,167.47000122070312,232.0500030517578,149.07000732421875,74.37000274658203,376.260009765625,36.47999954223633
1360,141.61000061035156,113.2925033569336,262.9700012207031,113.5,168.25,233.10667419433594,149.6699981689453,74.41000366210938,376.489990234375,36.72999954223633
1361,142.75999450683594,113.44999694824219,264.57000732421875,113.19999694824219,166.91009521484375,229.336669921875,148.75,73.08000183105469,377.68499755859375,36.64500045776367
1362,141.53500366210938,113.32099914550781,263.6499938964844,113.08000183105469,167.32000732421875,229.2966766357422,149.94000244140625,73.12799835205078,381.20001220703125,36.67499923706055
1363,141.92999267578125,113.48675537109375,264.4100036621094,113.49009704589844,167.4333038330078,228.77667236328125,150.45599365234375,73.25579833984375,379.6000061035156,36.75
1364,142.1840057373047,113.6675033569336,265.00738525390625,114.26000213623047,168.7200927734375,229.94667053222656,151.2899932861328,73.20500183105469,380.6099853515625,36.900001525878906
1365,143.0500030517578,113.90950012207031,266.1769104003906,114.4999008178711,168.7010040283203,230.5366668701172,151.3699951171875,73.30999755859375,382.9200134277344,37.0099983215332
1366,143.88009643554688,115.45849609375,267.55010986328125,114.9135971069336,171.06790161132812,232.75917053222656,152.75,73.82499694824219,384.8450012207031,37.35499954223633
1367,142.9600067138672,114.5685043334961,266.25,114.38999938964844,169.7899932861328,231.6599884033203,151.3000030517578,73.25,382.8399963378906,36.9900016784668
1368,145.92059326171875,116.43754577636719,268.80999755859375,114.24919891357422,168.52999877929688,240.9600067138672,155.99000549316406,73.20230102539062,386.239990234375,37.90999984741211
1369,145.1199951171875,116.80250549316406,267.3599853515625,114.9000015258789,170.0800018310547,240.6999969482422,155.9199981689453,74.12000274658203,386.79998779296875,37.95000076293945
1370,145.75999450683594,117.28599548339844,267.7149963378906,116.1050033569336,171.4949951171875,242.68666076660156,157.99000549316406,74.69999694824219,388.989990234375,38.17499923706055
1371,145.7602996826172,117.75849914550781,267.4150085449219,116.08989715576172,171.52999877929688,243.37489318847656,157.86000061035156,74.4113998413086,388.7099914550781,38.099998474121094
1372,146.26010131835938,118.94649505615234,268.32000732421875,116.6449966430664,172.35499572753906,244.90000915527344,159.2301025390625,74.87000274658203,390.8550109863281,38.28499984741211
1373,146.17919921875,118.74000549316406,268.3399963378906,116.37000274658203,171.91000366210938,243.9566650390625,158.72999572753906,74.88999938964844,390.7900085449219,38.15999984741211
1374,146.35000610351562,118.78450012207031,268.44000244140625,116.30000305175781,172.1699981689453,244.489990234375,158.64999389648438,75.04000091552734,390.8900146484375,38.150001525878906
1375,146.92999267578125,118.53053283691406,265.2821960449219,115.48500061035156,170.32850646972656,251.35667419433594,156.23719787597656,73.23829650878906,387.3800048828125,37.63999938964844
1376,147.35000610351562,119.58125305175781,267.24261474609375,116.3499984741211,172.2666015625,254.0033416748047,160.00999450683594,74.56999969482422,391.44000244140625,38.064998626708984
1377,146.10699462890625,118.18550109863281,266.2699890136719,114.87000274658203,170.33999633789062,249.7566375732422,156.45840454101562,73.36000061035156,386.0400085449219,37.65999984741211
